trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
2225,23:48:00,23:48:00,26326,4,0,0,1.2206
2225,23:51:00,23:51:00,42545,5,0,0,1.2629
2225,23:52:00,23:52:00,6900,6,0,0,1.6991
2225,23:53:00,23:53:00,6997,7,0,0,1.8795
2225,23:55:00,23:55:00,6995,8,0,0,2.4036
2225,23:56:00,23:56:00,6957,9,0,0,2.6629
2225,23:57:00,23:57:00,14986,10,0,0,3.1328
2225,23:59:00,23:59:00,6966,11,0,0,3.7047
2225,24:01:00,24:01:00,14984,12,0,0,4.2557
2225,24:03:00,24:03:00,6907,13,0,0,4.7672
2225,24:05:00,24:05:00,26316,14,0,0,5.3125
2225,24:09:00,24:09:00,38064,15,0,0,5.7494
2225,24:11:00,24:11:00,38065,16,0,0,6.1398
2226,23:45:00,23:45:00,26326,1,0,0,0.0000
2226,23:45:06,23:45:06,42545,2,0,0,0.0500
2226,23:46:00,23:46:00,6900,3,0,0,0.4862
2226,23:47:00,23:47:00,6997,4,0,0,0.6667
2226,23:49:00,23:49:00,6995,5,0,0,1.1907
2226,23:50:00,23:50:00,6957,6,0,0,1.4500
2226,23:51:00,23:51:00,14986,7,0,0,1.9199
2226,23:53:00,23:53:00,6966,8,0,0,2.4919
2226,23:55:00,23:55:00,14984,9,0,0,3.0428
2226,23:57:00,23:57:00,6907,10,0,0,3.5544
2226,23:59:00,23:59:00,26316,11,0,0,4.0996
2226,24:03:00,24:03:00,38064,12,0,0,4.5366
2226,24:05:00,24:05:00,38065,13,0,0,4.9269
2227,24:05:00,24:05:00,26326,1,0,0,0.0000
2227,24:05:06,24:05:06,42545,2,0,0,0.0500
2227,24:06:00,24:06:00,6900,3,0,0,0.4862
2227,24:07:00,24:07:00,6997,4,0,0,0.6667
2227,24:09:00,24:09:00,6995,5,0,0,1.1907
2227,24:10:00,24:10:00,6957,6,0,0,1.4500
2227,24:11:00,24:11:00,14986,7,0,0,1.9199
2227,24:13:00,24:13:00,6966,8,0,0,2.4919
2227,24:15:00,24:15:00,14984,9,0,0,3.0428
2227,24:17:00,24:17:00,6907,10,0,0,3.5544
2227,24:19:00,24:19:00,26316,11,0,0,4.0996
2227,24:23:00,24:23:00,38064,12,0,0,4.5366
2227,24:25:00,24:25:00,38065,13,0,0,4.9269
2228,24:25:00,24:25:00,26326,1,0,0,0.0000
2228,24:25:06,24:25:06,42545,2,0,0,0.0500
2228,24:26:00,24:26:00,6900,3,0,0,0.4862
2228,24:27:00,24:27:00,6997,4,0,0,0.6667
2228,24:29:00,24:29:00,6995,5,0,0,1.1907
2228,24:30:00,24:30:00,6957,6,0,0,1.4500
2228,24:31:00,24:31:00,14986,7,0,0,1.9199
2228,24:33:00,24:33:00,6966,8,0,0,2.4919
2228,24:35:00,24:35:00,14984,9,0,0,3.0428
2228,24:37:00,24:37:00,6907,10,0,0,3.5544
2228,24:39:00,24:39:00,26316,11,0,0,4.0996
2228,24:43:00,24:43:00,38064,12,0,0,4.5366
2228,24:45:00,24:45:00,38065,13,0,0,4.9269
2229,24:45:00,24:45:00,26326,1,0,0,0.0000
2229,24:45:06,24:45:06,42545,2,0,0,0.0500
2229,24:46:00,24:46:00,6900,3,0,0,0.4862
2229,24:47:00,24:47:00,6997,4,0,0,0.6667
2229,24:49:00,24:49:00,6995,5,0,0,1.1907
2229,24:50:00,24:50:00,6957,6,0,0,1.4500
2229,24:51:00,24:51:00,14986,7,0,0,1.9199
2229,24:53:00,24:53:00,6966,8,0,0,2.4919
2229,24:55:00,24:55:00,14984,9,0,0,3.0428
2229,24:57:00,24:57:00,6907,10,0,0,3.5544
2229,24:59:00,24:59:00,26316,11,0,0,4.0996
2229,25:03:00,25:03:00,38064,12,0,0,4.5366
2229,25:05:00,25:05:00,38065,13,0,0,4.9269
2230,25:05:00,25:05:00,26326,1,0,0,0.0000
2230,25:05:06,25:05:06,42545,2,0,0,0.0500
2230,25:06:00,25:06:00,6900,3,0,0,0.4862
2230,25:07:00,25:07:00,6997,4,0,0,0.6667
2230,25:09:00,25:09:00,6995,5,0,0,1.1907
2230,25:10:00,25:10:00,6957,6,0,0,1.4500
2230,25:11:00,25:11:00,14986,7,0,0,1.9199
2230,25:13:00,25:13:00,6966,8,0,0,2.4919
2230,25:15:00,25:15:00,14984,9,0,0,3.0428
2230,25:17:00,25:17:00,6907,10,0,0,3.5544
2230,25:19:00,25:19:00,26316,11,0,0,4.0996
2230,25:23:00,25:23:00,38064,12,0,0,4.5366
2230,25:25:00,25:25:00,38065,13,0,0,4.9269
2231,25:25:00,25:25:00,26326,1,0,0,0.0000
2231,25:25:06,25:25:06,42545,2,0,0,0.0500
2231,25:26:00,25:26:00,6900,3,0,0,0.4862
2231,25:27:00,25:27:00,6997,4,0,0,0.6667
2231,25:29:00,25:29:00,6995,5,0,0,1.1907
2231,25:30:00,25:30:00,6957,6,0,0,1.4500
2231,25:31:00,25:31:00,14986,7,0,0,1.9199
2231,25:33:00,25:33:00,6966,8,0,0,2.4919
2231,25:35:00,25:35:00,14984,9,0,0,3.0428
2231,25:37:00,25:37:00,6907,10,0,0,3.5544
2231,25:39:00,25:39:00,26316,11,0,0,4.0996
2231,25:43:00,25:43:00,38064,12,0,0,4.5366
2231,25:45:00,25:45:00,38065,13,0,0,4.9269
2232,04:50:00,04:50:00,38065,1,0,0,0.0000
2232,04:52:00,04:52:00,38064,2,0,0,0.3943
2232,04:56:00,04:56:00,26316,3,0,0,0.8248
2232,04:58:00,04:58:00,6907,4,0,0,1.3701
2232,05:00:00,05:00:00,14984,5,0,0,1.8816
2232,05:02:00,05:02:00,6966,6,0,0,2.4309
2232,05:04:00,05:04:00,14986,7,0,0,3.0045
2232,05:05:00,05:05:00,6957,8,0,0,3.4731
2232,05:06:00,05:06:00,6995,9,0,0,3.7337
2232,05:07:00,05:07:00,6997,10,0,0,4.2578
2232,05:08:00,05:08:00,6900,11,0,0,4.4383
2232,05:10:00,05:10:00,26326,12,0,0,4.8725
2232,05:13:00,05:13:00,42545,13,0,0,4.9148
2232,05:16:00,05:16:00,39134,14,0,0,5.4208
2232,05:18:00,05:18:00,39133,15,0,0,5.7938
2232,05:19:00,05:19:00,39131,16,0,0,5.9030
2232,05:21:00,05:21:00,39130,17,0,0,6.0650
2233,05:15:00,05:15:00,38065,1,0,0,0.0000
2233,05:17:00,05:17:00,38064,2,0,0,0.3943
2233,05:21:00,05:21:00,26316,3,0,0,0.8248
2233,05:23:00,05:23:00,6907,4,0,0,1.3701
2233,05:25:00,05:25:00,14984,5,0,0,1.8816
2233,05:27:00,05:27:00,6966,6,0,0,2.4309
2233,05:29:00,05:29:00,14986,7,0,0,3.0045
2233,05:30:00,05:30:00,6957,8,0,0,3.4731
2233,05:31:00,05:31:00,6995,9,0,0,3.7337
2233,05:32:00,05:32:00,6997,10,0,0,4.2578
2233,05:33:00,05:33:00,6900,11,0,0,4.4383
2233,05:35:00,05:35:00,26326,12,0,0,4.8725
2233,05:38:00,05:38:00,42545,13,0,0,4.9148
2233,05:41:00,05:41:00,39134,14,0,0,5.4208
2233,05:43:00,05:43:00,39133,15,0,0,5.7938
2233,05:44:00,05:44:00,39131,16,0,0,5.9030
2233,05:46:00,05:46:00,39130,17,0,0,6.0650
2234,05:40:00,05:40:00,38065,1,0,0,0.0000
2234,05:42:00,05:42:00,38064,2,0,0,0.3943
2234,05:46:00,05:46:00,26316,3,0,0,0.8248
2234,05:48:00,05:48:00,6907,4,0,0,1.3701
2234,05:50:00,05:50:00,14984,5,0,0,1.8816
2234,05:52:00,05:52:00,6966,6,0,0,2.4309
2234,05:54:00,05:54:00,14986,7,0,0,3.0045
2234,05:55:00,05:55:00,6957,8,0,0,3.4731
2234,05:56:00,05:56:00,6995,9,0,0,3.7337
2234,05:57:00,05:57:00,6997,10,0,0,4.2578
2234,05:58:00,05:58:00,6900,11,0,0,4.4383
2234,06:00:00,06:00:00,26326,12,0,0,4.8725
2234,06:03:00,06:03:00,42545,13,0,0,4.9148
2234,06:06:00,06:06:00,39134,14,0,0,5.4208
2234,06:08:00,06:08:00,39133,15,0,0,5.7938
2234,06:09:00,06:09:00,39131,16,0,0,5.9030
2234,06:11:00,06:11:00,39130,17,0,0,6.0650
2235,06:05:00,06:05:00,38065,1,0,0,0.0000
2235,06:07:00,06:07:00,38064,2,0,0,0.3943
2235,06:11:00,06:11:00,26316,3,0,0,0.8248
2235,06:13:00,06:13:00,6907,4,0,0,1.3701
2235,06:15:00,06:15:00,14984,5,0,0,1.8816
2235,06:17:00,06:17:00,6966,6,0,0,2.4309
2235,06:19:00,06:19:00,14986,7,0,0,3.0045
2235,06:20:00,06:20:00,6957,8,0,0,3.4731
2235,06:21:00,06:21:00,6995,9,0,0,3.7337
2235,06:22:00,06:22:00,6997,10,0,0,4.2578
2235,06:23:00,06:23:00,6900,11,0,0,4.4383
2235,06:25:00,06:25:00,26326,12,0,0,4.8725
2235,06:28:00,06:28:00,42545,13,0,0,4.9148
2235,06:31:00,06:31:00,39134,14,0,0,5.4208
2235,06:33:00,06:33:00,39133,15,0,0,5.7938
2235,06:34:00,06:34:00,39131,16,0,0,5.9030
2235,06:36:00,06:36:00,39130,17,0,0,6.0650
2236,06:30:00,06:30:00,38065,1,0,0,0.0000
2236,06:32:00,06:32:00,38064,2,0,0,0.3943
2236,06:36:00,06:36:00,26316,3,0,0,0.8248
2236,06:38:00,06:38:00,6907,4,0,0,1.3701
2236,06:40:00,06:40:00,14984,5,0,0,1.8816
2236,06:42:00,06:42:00,6966,6,0,0,2.4309
2236,06:44:00,06:44:00,14986,7,0,0,3.0045
2236,06:45:00,06:45:00,6957,8,0,0,3.4731
2236,06:46:00,06:46:00,6995,9,0,0,3.7337
2236,06:47:00,06:47:00,6997,10,0,0,4.2578
2236,06:48:00,06:48:00,6900,11,0,0,4.4383
2236,06:50:00,06:50:00,26326,12,0,0,4.8725
2236,06:53:00,06:53:00,42545,13,0,0,4.9148
2236,06:56:00,06:56:00,39134,14,0,0,5.4208
2236,06:58:00,06:58:00,39133,15,0,0,5.7938
2236,06:59:00,06:59:00,39131,16,0,0,5.9030
2236,07:01:00,07:01:00,39130,17,0,0,6.0650
2237,06:55:00,06:55:00,38065,1,0,0,0.0000
2237,06:57:00,06:57:00,38064,2,0,0,0.3943
2237,07:01:00,07:01:00,26316,3,0,0,0.8248
2237,07:03:00,07:03:00,6907,4,0,0,1.3701
2237,07:05:00,07:05:00,14984,5,0,0,1.8816
2237,07:07:00,07:07:00,6966,6,0,0,2.4309
2237,07:09:00,07:09:00,14986,7,0,0,3.0045
2237,07:10:00,07:10:00,6957,8,0,0,3.4731
2237,07:11:00,07:11:00,6995,9,0,0,3.7337
2237,07:12:00,07:12:00,6997,10,0,0,4.2578
2237,07:13:00,07:13:00,6900,11,0,0,4.4383
2237,07:15:00,07:15:00,26326,12,0,0,4.8725
2237,07:18:00,07:18:00,42545,13,0,0,4.9148
2237,07:21:00,07:21:00,39134,14,0,0,5.4208
2237,07:23:00,07:23:00,39133,15,0,0,5.7938
2237,07:24:00,07:24:00,39131,16,0,0,5.9030
2237,07:26:00,07:26:00,39130,17,0,0,6.0650
2238,07:20:00,07:20:00,38065,1,0,0,0.0000
2238,07:22:00,07:22:00,38064,2,0,0,0.3943
2238,07:26:00,07:26:00,26316,3,0,0,0.8248
2238,07:28:00,07:28:00,6907,4,0,0,1.3701
2238,07:30:00,07:30:00,14984,5,0,0,1.8816
2238,07:32:00,07:32:00,6966,6,0,0,2.4309
2238,07:34:00,07:34:00,14986,7,0,0,3.0045
2238,07:35:00,07:35:00,6957,8,0,0,3.4731
2238,07:36:00,07:36:00,6995,9,0,0,3.7337
2238,07:37:00,07:37:00,6997,10,0,0,4.2578
2238,07:38:00,07:38:00,6900,11,0,0,4.4383
2238,07:40:00,07:40:00,26326,12,0,0,4.8725
2238,07:43:00,07:43:00,42545,13,0,0,4.9148
2238,07:46:00,07:46:00,39134,14,0,0,5.4208
2238,07:48:00,07:48:00,39133,15,0,0,5.7938
2238,07:49:00,07:49:00,39131,16,0,0,5.9030
2238,07:51:00,07:51:00,39130,17,0,0,6.0650
2239,07:45:00,07:45:00,38065,1,0,0,0.0000
2239,07:47:00,07:47:00,38064,2,0,0,0.3943
2239,07:51:00,07:51:00,26316,3,0,0,0.8248
2239,07:53:00,07:53:00,6907,4,0,0,1.3701
2239,07:55:00,07:55:00,14984,5,0,0,1.8816
2239,07:57:00,07:57:00,6966,6,0,0,2.4309
2239,07:59:00,07:59:00,14986,7,0,0,3.0045
2239,08:00:00,08:00:00,6957,8,0,0,3.4731
2239,08:01:00,08:01:00,6995,9,0,0,3.7337
2239,08:02:00,08:02:00,6997,10,0,0,4.2578
2239,08:03:00,08:03:00,6900,11,0,0,4.4383
2239,08:05:00,08:05:00,26326,12,0,0,4.8725
2239,08:08:00,08:08:00,42545,13,0,0,4.9148
2239,08:11:00,08:11:00,39134,14,0,0,5.4208
2239,08:13:00,08:13:00,39133,15,0,0,5.7938
2239,08:14:00,08:14:00,39131,16,0,0,5.9030
2239,08:16:00,08:16:00,39130,17,0,0,6.0650
2240,08:10:00,08:10:00,38065,1,0,0,0.0000
2240,08:12:00,08:12:00,38064,2,0,0,0.3943
2240,08:16:00,08:16:00,26316,3,0,0,0.8248
2240,08:18:00,08:18:00,6907,4,0,0,1.3701
2240,08:20:00,08:20:00,14984,5,0,0,1.8816
2240,08:22:00,08:22:00,6966,6,0,0,2.4309
2240,08:24:00,08:24:00,14986,7,0,0,3.0045
2240,08:25:00,08:25:00,6957,8,0,0,3.4731
2240,08:26:00,08:26:00,6995,9,0,0,3.7337
2240,08:27:00,08:27:00,6997,10,0,0,4.2578
2240,08:28:00,08:28:00,6900,11,0,0,4.4383
2240,08:30:00,08:30:00,26326,12,0,0,4.8725
2240,08:33:00,08:33:00,42545,13,0,0,4.9148
2240,08:36:00,08:36:00,39134,14,0,0,5.4208
2240,08:38:00,08:38:00,39133,15,0,0,5.7938
2240,08:39:00,08:39:00,39131,16,0,0,5.9030
2240,08:41:00,08:41:00,39130,17,0,0,6.0650
2241,08:35:00,08:35:00,38065,1,0,0,0.0000
2241,08:37:00,08:37:00,38064,2,0,0,0.3943
2241,08:41:00,08:41:00,26316,3,0,0,0.8248
2241,08:43:00,08:43:00,6907,4,0,0,1.3701
2241,08:45:00,08:45:00,14984,5,0,0,1.8816
2241,08:47:00,08:47:00,6966,6,0,0,2.4309
2241,08:49:00,08:49:00,14986,7,0,0,3.0045
2241,08:50:00,08:50:00,6957,8,0,0,3.4731
2241,08:51:00,08:51:00,6995,9,0,0,3.7337
2241,08:52:00,08:52:00,6997,10,0,0,4.2578
2241,08:53:00,08:53:00,6900,11,0,0,4.4383
2241,08:55:00,08:55:00,26326,12,0,0,4.8725
2241,08:58:00,08:58:00,42545,13,0,0,4.9148
2241,09:01:00,09:01:00,39134,14,0,0,5.4208
2241,09:03:00,09:03:00,39133,15,0,0,5.7938
2241,09:04:00,09:04:00,39131,16,0,0,5.9030
2241,09:06:00,09:06:00,39130,17,0,0,6.0650
2242,09:00:00,09:00:00,38065,1,0,0,0.0000
2242,09:02:00,09:02:00,38064,2,0,0,0.3943
2242,09:06:00,09:06:00,26316,3,0,0,0.8248
2242,09:08:00,09:08:00,6907,4,0,0,1.3701
2242,09:10:00,09:10:00,14984,5,0,0,1.8816
2242,09:12:00,09:12:00,6966,6,0,0,2.4309
2242,09:14:00,09:14:00,14986,7,0,0,3.0045
2242,09:15:00,09:15:00,6957,8,0,0,3.4731
2242,09:16:00,09:16:00,6995,9,0,0,3.7337
2242,09:17:00,09:17:00,6997,10,0,0,4.2578
2242,09:18:00,09:18:00,6900,11,0,0,4.4383
2242,09:20:00,09:20:00,26326,12,0,0,4.8725
2242,09:23:00,09:23:00,42545,13,0,0,4.9148
2242,09:26:00,09:26:00,39134,14,0,0,5.4208
2242,09:28:00,09:28:00,39133,15,0,0,5.7938
2242,09:29:00,09:29:00,39131,16,0,0,5.9030
2242,09:31:00,09:31:00,39130,17,0,0,6.0650
2243,09:25:00,09:25:00,38065,1,0,0,0.0000
2243,09:27:00,09:27:00,38064,2,0,0,0.3943
2243,09:31:00,09:31:00,26316,3,0,0,0.8248
2243,09:33:00,09:33:00,6907,4,0,0,1.3701
2243,09:35:00,09:35:00,14984,5,0,0,1.8816
2243,09:37:00,09:37:00,6966,6,0,0,2.4309
2243,09:39:00,09:39:00,14986,7,0,0,3.0045
2243,09:40:00,09:40:00,6957,8,0,0,3.4731
2243,09:41:00,09:41:00,6995,9,0,0,3.7337
2243,09:42:00,09:42:00,6997,10,0,0,4.2578
2243,09:43:00,09:43:00,6900,11,0,0,4.4383
2243,09:45:00,09:45:00,26326,12,0,0,4.8725
2243,09:48:00,09:48:00,42545,13,0,0,4.9148
2243,09:51:00,09:51:00,39134,14,0,0,5.4208
2243,09:53:00,09:53:00,39133,15,0,0,5.7938
2243,09:54:00,09:54:00,39131,16,0,0,5.9030
2243,09:56:00,09:56:00,39130,17,0,0,6.0650
2244,09:50:00,09:50:00,38065,1,0,0,0.0000
2244,09:52:00,09:52:00,38064,2,0,0,0.3943
2244,09:56:00,09:56:00,26316,3,0,0,0.8248
2244,09:58:00,09:58:00,6907,4,0,0,1.3701
2244,10:00:00,10:00:00,14984,5,0,0,1.8816
2244,10:02:00,10:02:00,6966,6,0,0,2.4309
2244,10:04:00,10:04:00,14986,7,0,0,3.0045
2244,10:05:00,10:05:00,6957,8,0,0,3.4731
2244,10:06:00,10:06:00,6995,9,0,0,3.7337
2244,10:07:00,10:07:00,6997,10,0,0,4.2578
2244,10:08:00,10:08:00,6900,11,0,0,4.4383
2244,10:10:00,10:10:00,26326,12,0,0,4.8725
2244,10:13:00,10:13:00,42545,13,0,0,4.9148
2244,10:16:00,10:16:00,39134,14,0,0,5.4208
2244,10:18:00,10:18:00,39133,15,0,0,5.7938
2244,10:19:00,10:19:00,39131,16,0,0,5.9030
2244,10:21:00,10:21:00,39130,17,0,0,6.0650
2245,10:15:00,10:15:00,38065,1,0,0,0.0000
2245,10:17:00,10:17:00,38064,2,0,0,0.3943
2245,10:21:00,10:21:00,26316,3,0,0,0.8248
2245,10:23:00,10:23:00,6907,4,0,0,1.3701
2245,10:25:00,10:25:00,14984,5,0,0,1.8816
2245,10:27:00,10:27:00,6966,6,0,0,2.4309
2245,10:29:00,10:29:00,14986,7,0,0,3.0045
2245,10:30:00,10:30:00,6957,8,0,0,3.4731
2245,10:31:00,10:31:00,6995,9,0,0,3.7337
2245,10:32:00,10:32:00,6997,10,0,0,4.2578
2245,10:33:00,10:33:00,6900,11,0,0,4.4383
2245,10:35:00,10:35:00,26326,12,0,0,4.8725
2245,10:38:00,10:38:00,42545,13,0,0,4.9148
2245,10:41:00,10:41:00,39134,14,0,0,5.4208
2245,10:43:00,10:43:00,39133,15,0,0,5.7938
2245,10:44:00,10:44:00,39131,16,0,0,5.9030
2245,10:46:00,10:46:00,39130,17,0,0,6.0650
2246,10:40:00,10:40:00,38065,1,0,0,0.0000
2246,10:42:00,10:42:00,38064,2,0,0,0.3943
2246,10:46:00,10:46:00,26316,3,0,0,0.8248
2246,10:48:00,10:48:00,6907,4,0,0,1.3701
2246,10:50:00,10:50:00,14984,5,0,0,1.8816
2246,10:52:00,10:52:00,6966,6,0,0,2.4309
2246,10:54:00,10:54:00,14986,7,0,0,3.0045
2246,10:55:00,10:55:00,6957,8,0,0,3.4731
2246,10:56:00,10:56:00,6995,9,0,0,3.7337
2246,10:57:00,10:57:00,6997,10,0,0,4.2578
2246,10:58:00,10:58:00,6900,11,0,0,4.4383
2246,11:00:00,11:00:00,26326,12,0,0,4.8725
2246,11:03:00,11:03:00,42545,13,0,0,4.9148
2246,11:06:00,11:06:00,39134,14,0,0,5.4208
2246,11:08:00,11:08:00,39133,15,0,0,5.7938
2246,11:09:00,11:09:00,39131,16,0,0,5.9030
2246,11:11:00,11:11:00,39130,17,0,0,6.0650
2247,11:05:00,11:05:00,38065,1,0,0,0.0000
2247,11:07:00,11:07:00,38064,2,0,0,0.3943
2247,11:11:00,11:11:00,26316,3,0,0,0.8248
2247,11:13:00,11:13:00,6907,4,0,0,1.3701
2247,11:15:00,11:15:00,14984,5,0,0,1.8816
2247,11:17:00,11:17:00,6966,6,0,0,2.4309
2247,11:19:00,11:19:00,14986,7,0,0,3.0045
2247,11:20:00,11:20:00,6957,8,0,0,3.4731
2247,11:21:00,11:21:00,6995,9,0,0,3.7337
2247,11:22:00,11:22:00,6997,10,0,0,4.2578
2247,11:23:00,11:23:00,6900,11,0,0,4.4383
2247,11:25:00,11:25:00,26326,12,0,0,4.8725
2247,11:28:00,11:28:00,42545,13,0,0,4.9148
2247,11:31:00,11:31:00,39134,14,0,0,5.4208
2247,11:33:00,11:33:00,39133,15,0,0,5.7938
2247,11:34:00,11:34:00,39131,16,0,0,5.9030
2247,11:36:00,11:36:00,39130,17,0,0,6.0650
2248,11:30:00,11:30:00,38065,1,0,0,0.0000
2248,11:32:00,11:32:00,38064,2,0,0,0.3943
2248,11:36:00,11:36:00,26316,3,0,0,0.8248
2248,11:38:00,11:38:00,6907,4,0,0,1.3701
2248,11:40:00,11:40:00,14984,5,0,0,1.8816
2248,11:42:00,11:42:00,6966,6,0,0,2.4309
2248,11:44:00,11:44:00,14986,7,0,0,3.0045
2248,11:45:00,11:45:00,6957,8,0,0,3.4731
2248,11:46:00,11:46:00,6995,9,0,0,3.7337
2248,11:47:00,11:47:00,6997,10,0,0,4.2578
2248,11:48:00,11:48:00,6900,11,0,0,4.4383
2248,11:50:00,11:50:00,26326,12,0,0,4.8725
2248,11:53:00,11:53:00,42545,13,0,0,4.9148
2248,11:56:00,11:56:00,39134,14,0,0,5.4208
2248,11:58:00,11:58:00,39133,15,0,0,5.7938
2248,11:59:00,11:59:00,39131,16,0,0,5.9030
2248,12:01:00,12:01:00,39130,17,0,0,6.0650
2249,11:55:00,11:55:00,38065,1,0,0,0.0000
2249,11:57:00,11:57:00,38064,2,0,0,0.3943
2249,12:01:00,12:01:00,26316,3,0,0,0.8248
2249,12:03:00,12:03:00,6907,4,0,0,1.3701
2249,12:05:00,12:05:00,14984,5,0,0,1.8816
2249,12:07:00,12:07:00,6966,6,0,0,2.4309
2249,12:09:00,12:09:00,14986,7,0,0,3.0045
2249,12:10:00,12:10:00,6957,8,0,0,3.4731
2249,12:11:00,12:11:00,6995,9,0,0,3.7337
2249,12:12:00,12:12:00,6997,10,0,0,4.2578
2249,12:13:00,12:13:00,6900,11,0,0,4.4383
2249,12:15:00,12:15:00,26326,12,0,0,4.8725
2249,12:18:00,12:18:00,42545,13,0,0,4.9148
2249,12:21:00,12:21:00,39134,14,0,0,5.4208
2249,12:23:00,12:23:00,39133,15,0,0,5.7938
2249,12:24:00,12:24:00,39131,16,0,0,5.9030
2249,12:26:00,12:26:00,39130,17,0,0,6.0650
2250,12:20:00,12:20:00,38065,1,0,0,0.0000
2250,12:22:00,12:22:00,38064,2,0,0,0.3943
2250,12:26:00,12:26:00,26316,3,0,0,0.8248
2250,12:28:00,12:28:00,6907,4,0,0,1.3701
2250,12:30:00,12:30:00,14984,5,0,0,1.8816
2250,12:32:00,12:32:00,6966,6,0,0,2.4309
2250,12:34:00,12:34:00,14986,7,0,0,3.0045
2250,12:35:00,12:35:00,6957,8,0,0,3.4731
2250,12:36:00,12:36:00,6995,9,0,0,3.7337
2250,12:37:00,12:37:00,6997,10,0,0,4.2578
2250,12:38:00,12:38:00,6900,11,0,0,4.4383
2250,12:40:00,12:40:00,26326,12,0,0,4.8725
2250,12:43:00,12:43:00,42545,13,0,0,4.9148
2250,12:46:00,12:46:00,39134,14,0,0,5.4208
2250,12:48:00,12:48:00,39133,15,0,0,5.7938
2250,12:49:00,12:49:00,39131,16,0,0,5.9030
2250,12:51:00,12:51:00,39130,17,0,0,6.0650
2251,12:45:00,12:45:00,38065,1,0,0,0.0000
2251,12:47:00,12:47:00,38064,2,0,0,0.3943
2251,12:51:00,12:51:00,26316,3,0,0,0.8248
2251,12:53:00,12:53:00,6907,4,0,0,1.3701
2251,12:55:00,12:55:00,14984,5,0,0,1.8816
2251,12:57:00,12:57:00,6966,6,0,0,2.4309
2251,12:59:00,12:59:00,14986,7,0,0,3.0045
2251,13:00:00,13:00:00,6957,8,0,0,3.4731
2251,13:01:00,13:01:00,6995,9,0,0,3.7337
2251,13:02:00,13:02:00,6997,10,0,0,4.2578
2251,13:03:00,13:03:00,6900,11,0,0,4.4383
2251,13:05:00,13:05:00,26326,12,0,0,4.8725
2251,13:08:00,13:08:00,42545,13,0,0,4.9148
2251,13:11:00,13:11:00,39134,14,0,0,5.4208
2251,13:13:00,13:13:00,39133,15,0,0,5.7938
2251,13:14:00,13:14:00,39131,16,0,0,5.9030
2251,13:16:00,13:16:00,39130,17,0,0,6.0650
2252,13:10:00,13:10:00,38065,1,0,0,0.0000
2252,13:12:00,13:12:00,38064,2,0,0,0.3943
2252,13:16:00,13:16:00,26316,3,0,0,0.8248
2252,13:18:00,13:18:00,6907,4,0,0,1.3701
2252,13:20:00,13:20:00,14984,5,0,0,1.8816
2252,13:22:00,13:22:00,6966,6,0,0,2.4309
2252,13:24:00,13:24:00,14986,7,0,0,3.0045
2252,13:25:00,13:25:00,6957,8,0,0,3.4731
2252,13:26:00,13:26:00,6995,9,0,0,3.7337
2252,13:27:00,13:27:00,6997,10,0,0,4.2578
2252,13:28:00,13:28:00,6900,11,0,0,4.4383
2252,13:30:00,13:30:00,26326,12,0,0,4.8725
2252,13:33:00,13:33:00,42545,13,0,0,4.9148
2252,13:36:00,13:36:00,39134,14,0,0,5.4208
2252,13:38:00,13:38:00,39133,15,0,0,5.7938
2252,13:39:00,13:39:00,39131,16,0,0,5.9030
2252,13:41:00,13:41:00,39130,17,0,0,6.0650
2253,13:35:00,13:35:00,38065,1,0,0,0.0000
2253,13:37:00,13:37:00,38064,2,0,0,0.3943
2253,13:41:00,13:41:00,26316,3,0,0,0.8248
2253,13:43:00,13:43:00,6907,4,0,0,1.3701
2253,13:45:00,13:45:00,14984,5,0,0,1.8816
2253,13:47:00,13:47:00,6966,6,0,0,2.4309
2253,13:49:00,13:49:00,14986,7,0,0,3.0045
2253,13:50:00,13:50:00,6957,8,0,0,3.4731
2253,13:51:00,13:51:00,6995,9,0,0,3.7337
2253,13:52:00,13:52:00,6997,10,0,0,4.2578
2253,13:53:00,13:53:00,6900,11,0,0,4.4383
2253,13:55:00,13:55:00,26326,12,0,0,4.8725
2253,13:58:00,13:58:00,42545,13,0,0,4.9148
2253,14:01:00,14:01:00,39134,14,0,0,5.4208
2253,14:03:00,14:03:00,39133,15,0,0,5.7938
2253,14:04:00,14:04:00,39131,16,0,0,5.9030
2253,14:06:00,14:06:00,39130,17,0,0,6.0650
2254,14:00:00,14:00:00,38065,1,0,0,0.0000
2254,14:02:00,14:02:00,38064,2,0,0,0.3943
2254,14:06:00,14:06:00,26316,3,0,0,0.8248
2254,14:08:00,14:08:00,6907,4,0,0,1.3701
2254,14:10:00,14:10:00,14984,5,0,0,1.8816
2254,14:12:00,14:12:00,6966,6,0,0,2.4309
2254,14:14:00,14:14:00,14986,7,0,0,3.0045
2254,14:15:00,14:15:00,6957,8,0,0,3.4731
2254,14:16:00,14:16:00,6995,9,0,0,3.7337
2254,14:17:00,14:17:00,6997,10,0,0,4.2578
2254,14:18:00,14:18:00,6900,11,0,0,4.4383
2254,14:20:00,14:20:00,26326,12,0,0,4.8725
2254,14:23:00,14:23:00,42545,13,0,0,4.9148
2254,14:26:00,14:26:00,39134,14,0,0,5.4208
2254,14:28:00,14:28:00,39133,15,0,0,5.7938
2254,14:29:00,14:29:00,39131,16,0,0,5.9030
